#,track_id,Artist.Name,album_name,Track.Name,Popularity,Length.,explicit,Danceability,Energy,key,Loudness..dB..,mode,Speechiness.,Acousticness..,Liveness,Valence.,tempo,time_signature,Genre,0
94978,3x04ph0jWlk4EgxgQ42gdK,iamjakehill,dying lately,by your side,53,141956,FALSE,0.694,0.573,9,-9.218,1,0.125,0.371,0.124,0.772,167.92,4,sad,0.624188593
57334,2u5Jh4U0GNJWDuafMQQygq,Tanir;Tyomcha;Mikis,Da Da Da (Remix by Mikis),Da Da Da - Remix by Mikis,54,183100,FALSE,0.852,0.967,9,-1.661,0,0.0722,0.395,0.433,0.891,124.024,4,indie,0.268234399
60968,5grptjSkh7xBElpYbjP2Hl,Vybz Kartel;Keshan,The Goods,The Goods,18,254693,TRUE,0.728,0.728,9,-6.208,1,0.216,0.175,0.0429,0.865,98.067,4,j-dance,0.916793021
11259,6Vz7vzOpCwKeSQlfViibuY,Seal,Best 1991 - 2004,Crazy,65,356520,FALSE,0.633,0.858,11,-7.42,0,0.0473,0.208,0.0655,0.724,102.561,4,british,0.470714219
77007,3RZnAryVznQwgFCGeqjeAH,Anitta;Missy Elliott,Pop Hits Now,Lobby,0,157837,FALSE,0.759,0.711,0,-5.199,1,0.0384,0.0477,0.143,0.436,111.902,4,pagode,0.914568078
98018,1tPzHJg3tqEMkuIITtGfHV,Idina Menzel,A Merry Modern Christmas,Sleigh Ride,1,201586,FALSE,0.595,0.571,3,-7.255,1,0.0447,0.565,0.0849,0.564,87.12,4,show-tunes,0.549505343
65445,7bQ7f7KtXZ5Tcnj0UDUAtp,Kamal Haasan;S. Janaki,Gunaa,Kanmani,51,326860,FALSE,0.623,0.298,1,-14.286,1,0.166,0.861,0.177,0.67,123.281,4,k-pop,0.316367458
73257,5IE9m0dNaRoVbdYUeRTkSl,Joris Voorn,Four,Mano,14,252053,FALSE,0.719,0.553,1,-12.137,0,0.0404,0.433,0.108,0.207,126.023,3,minimal-techno,0.675957056
20433,5odOSnLe89YWZ198e9SJ8O,Tiësto;Charli XCX,Your Perfect Soundtrack,Hot in It,0,129817,FALSE,0.748,0.841,7,-5.08,1,0.177,0.00445,0.0413,0.717,123.045,4,dance,0.936739788
50475,1KpwCqOkdPfI3iXtqOHtHE,Serpentor,Privación Ilegítima de la Libertad,Privación Ilegítima de la Libertad,23,288440,FALSE,0.351,0.995,6,-1.491,0,0.0914,2.90E-05,0.062,0.213,114.831,4,heavy-metal,0.737092949
55325,1pnC5d46tqFwjqGtbjJPn7,Pritam;Sreeram;Shilpa Rao;Kedrock;Sd Style,Subhanallah Lofi Mix,Subhanallah Lofi Mix,53,199026,FALSE,0.249,0.461,9,-6.897,1,0.0373,0.692,0.249,0.154,79.894,4,indian,0.074744249
53160,1uvBOCykry1KtIC3Rh7kMe,Alesso;TINI,Queda poco para la PAES,Sad Song,0,154024,FALSE,0.735,0.691,0,-6.475,1,0.0362,0.0876,0.34,0.548,110.018,4,house,0.739067497
58417,0h5D9uxuZRAfq6qMMX34vN,Mudvayne,Lost and Found,Forget to Remember - From Saw II - Original Soundtrack,56,215306,FALSE,0.453,0.965,8,-3.388,1,0.141,0.000857,0.0741,0.743,188.155,4,industrial,0.872305316
80326,7uubRr0u9Zxc1Y84hEn7Xf,Anu Malik;Monali Thakur;Varun Grover,Dum Laga Ke Haisha,Moh Moh Ke Dhaage (Female),63,322899,FALSE,0.585,0.399,2,-8.133,1,0.0286,0.849,0.123,0.349,128.03,4,pop-film,0.391696846
57260,4ElJWGgNZuBFes78seT5k2,Stevie Wonder,Holiday Anthems 2022,One Little Christmas Tree,0,161693,FALSE,0.406,0.377,10,-11.717,1,0.0597,0.764,0.272,0.717,92.23,4,indie,0.961396951
87081,1Jc5rVFIyOy6XO3ATB1Lh9,Chuck Berry,World's Best Christmas Playlist,Run Rudolph Run,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,0.26,0.949,151.925,4,r-n-b,0.625802607
7227,1VguHM9ggcpJAYi2fJr8qS,Pickin' On Series,Pickin' on the 90s,Walking on the Sun - Bluegrass Rendition of Smash Mouth,27,200820,FALSE,0.821,0.519,1,-7.039,1,0.0431,0.715,0.0652,0.847,123.311,4,bluegrass,0.626543829
78223,31KdIRxJbtLVKYamGx1bzK,Fäaschtbänkler,Mal so mal so,Wennduwie,36,168642,FALSE,0.778,0.733,5,-6.337,1,0.0469,0.0894,0.178,0.725,100.004,4,party,0.793092234
15468,7aGaP4VJ1WOAIL7QlEl1pA,Gentle Bones,"dear me,","dear me,",59,165967,FALSE,0.629,0.459,11,-8.846,1,0.0303,0.38,0.205,0.435,138.059,4,chill,0.740114063
15238,1nfYgAwhHh37Kl6Z0YQf7Q,Zachary Knowles,tendency to be a loner,carpool,56,164665,FALSE,0.565,0.612,10,-9.167,1,0.163,0.457,0.0823,0.522,171.876,4,chill,0.415490584
8338,0VIzT8du6c8QRvzpMd6mFo,Chris Rea,Christmas Music - Holiday Hits,Driving Home for Christmas - 2019 Remaster,0,241626,FALSE,0.513,0.583,9,-10.863,1,0.038,0.355,0.18,0.866,180.183,4,blues,0.108552848
6260,6rMRUcrL63WNnhMPYew7pA,Mgła,Exercises in Futility,Exercises in Futility V,46,495626,TRUE,0.194,0.971,7,-6.136,1,0.113,0.000214,0.363,0.0343,82.863,4,black-metal,0.103018968
55766,0AcjYkz8h6XhmASAoaHgBY,Dream Note,Dil,Dil,45,188000,FALSE,0.711,0.33,9,-12.348,0,0.0293,0.797,0.125,0.463,98.988,4,indian,0.130996571
62566,1JLi1LOHt6dDTiMrwejsd1,GReeeeN,愛し君へ,愛し君へ,38,257853,FALSE,0.499,0.823,9,-2.909,1,0.0551,0.226,0.369,0.548,158.124,4,j-pop,0.94990313
72363,2VJ8DjdaOC5G3deIAefhq3,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Itch For The Cure (When Will We Be Free?),54,86242,FALSE,0.192,0.884,1,-5.42,0,0.143,0.404,0.43,0.0584,180.908,4,metalcore,0.870804232
33155,1rsAFUCa6BVMgRQ3FCQQsi,Lil Pump,Lil Pump,Boss,61,106020,TRUE,0.803,0.789,10,-3.434,0,0.0383,0.0304,0.378,0.647,119.999,4,emo,0.928462831
112666,304nrsKjxLAI84fXrAuQR2,KÖFN,DANS,EL,39,214200,FALSE,0.716,0.671,5,-9.517,0,0.0453,0.0886,0.188,0.666,100.021,4,turkish,0.062616711
39367,2cuevasI1yyvAcCnaoJW1V,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,The Ferry,19,195160,FALSE,0.0844,0.351,4,-17.783,1,0.0516,0.73,0.0999,0.0368,83.57,4,german,0.45648674
6676,5Re6Qmv5A7XuomapVBxxyf,Aversions Crown,Tyrant,Xenoforms,19,251893,TRUE,0.527,0.979,1,-3.508,1,0.208,8.46E-05,0.177,0.131,129.949,4,black-metal,0.106870964
20651,46ydq5g3k17iLJs3qMDvO6,Astrid S,Astrid S,Hurts So Good,69,208728,FALSE,0.675,0.609,7,-5.027,0,0.0586,0.084,0.0957,0.378,120.039,4,dance,0.780083866
59125,24yPThGjmnQ4ug0ovLe5PN,Porya Hatami,Kani + Remixes,Field,9,381000,FALSE,0.209,0.128,2,-17.708,1,0.0402,0.978,0.119,0.0253,66.335,3,iranian,0.759039494
47194,0SLjeqwh5iy8DZcaGNIaHJ,Faith No More,Timeless Rock Hits,King for a Day,1,395093,FALSE,0.421,0.871,11,-9.193,1,0.0351,0.00608,0.19,0.384,102.383,4,hard-rock,0.769566498
55317,7qMCYAkTTbFOw1hUXvAAje,Osho Jain;Sanchi,Saar,Humara Ho Gaya,52,157674,FALSE,0.657,0.249,0,-12.8,1,0.0528,0.929,0.0965,0.226,148.027,4,indian,0.667209997
88989,35et0G7aJVzE52TzK50Jg7,Carlitos Junior;Yiordano Ignacio;BlackRoy,Desacatao (Remix),Desacatao (Remix),43,276228,FALSE,0.721,0.785,7,-7.13,1,0.048,0.331,0.113,0.887,127.017,4,reggae,0.666430474
33132,3kBD2xHIqKWXjLAGidDTSz,Lil Peep,"Come Over When You're Sober, Pt. 1",Benz Truck (гелик),72,159986,TRUE,0.602,0.762,2,-6.149,0,0.0347,0.0498,0.121,0.113,92.02,4,emo,0.477488908
28504,6YQKDQPqKDDAHm9v0O2GgI,KDrew,Sometimes,Sometimes,47,180043,FALSE,0.671,0.648,6,-6.779,0,0.108,0.176,0.0982,0.462,142.917,4,dub,0.587473042
49604,4DXGYUPycPAg8sjMY5QXpC,Ran-D;Gammer,Zombie (Remixes),Zombie - Gammer Flip,44,256037,FALSE,0.334,0.889,4,-2.264,0,0.0821,0.0153,0.631,0.0798,169.884,4,hardstyle,0.258931378
20501,09IStsImFySgyp0pIQdqAc,Zedd;Maren Morris;Grey,The Middle,The Middle,80,184732,FALSE,0.753,0.657,7,-3.061,1,0.0449,0.171,0.112,0.437,107.01,4,dance,0.100059649
27330,1Jf5PyufpsLNeeMF32zHJ8,SHY FX;T. Power,Diary of a Digital Soundboy,Sheets,19,297533,FALSE,0.356,0.902,9,-2.658,0,0.0578,0.0228,0.294,0.449,89.995,4,drum-and-bass,0.589427646
77486,5mknP7gfMV7qKmP6hieXhW,Falamansa,"Falamansa 20 Anos: Ao Vivo, Entre Amigos, na Vila de Itaúnas",Xote dos Milagres - Ao Vivo,45,367066,FALSE,0.403,0.736,7,-7.512,1,0.0498,0.178,0.886,0.724,87.375,4,pagode,0.361765541
48612,0FxF5FRwRkHHhMgidxjwsX,DARE,Welcome to the OC,Dare2be,29,115000,TRUE,0.332,0.883,4,-5.268,1,0.0861,6.67E-05,0.0915,0.714,102.21,4,hardcore,0.790049128
79907,3CSpzkoL1XgDBZ1q9aDCUV,Billy Joel,The Essential Billy Joel,Uptown Girl,63,194866,FALSE,0.696,0.943,4,-2.962,1,0.043,0.0736,0.653,0.832,129.002,4,piano,0.780424356
107942,3F4JxbEkur9ZXAtQ5GFVXB,Pet Shop Boys,Discography - Complete Singles Collection,Suburbia,55,244306,FALSE,0.53,0.873,0,-10.572,1,0.0433,0.0403,0.119,0.456,126.16,4,synth-pop,0.233528908
94846,5612zrK8d3HhPCobx2Kuci,sammy rash,bad day,bad day,51,124830,FALSE,0.775,0.303,5,-8.131,1,0.401,0.696,0.0992,0.879,181.997,4,sad,0.978475365
20924,2yjlYDiNiQkdxVqTlaSrlX,Nicki Minaj,Queen Radio: Volume 1,Super Freaky Girl,83,170977,TRUE,0.951,0.878,2,-2.565,1,0.211,0.0509,0.321,0.923,133.014,4,dance,0.086645958
75013,53Lfqp8F0KCInwcFjabMJB,Yanni,The Essential Yanni,One Man's Dream,56,163200,FALSE,0.363,0.115,0,-20.386,0,0.0352,0.984,0.135,0.188,122.598,4,new-age,0.898756116
2551,3E7heceGl4ojbkWXyBiLSL,Charlie Brown Jr.,Me Namora,Céu Azul,48,198786,FALSE,0.68,0.598,1,-6.147,0,0.027,0.61,0.106,0.62,120.09,4,alt-rock,0.914031181
84128,1ZLExfqDJGcoZfc6l1vDws,Flört,Cemiyette Pişiyoruz,Bir Tek Sen Gelmedin,49,261373,FALSE,0.611,0.7,9,-7.966,0,0.0302,0.00181,0.291,0.707,145.943,4,psych-rock,0.827914766
43522,3SDOsObJShc4bklac1kuka,Stoto,Late Night,Late Night - Original Mix,47,370010,FALSE,0.804,0.76,1,-10.498,0,0.0588,0.0284,0.072,0.534,119.975,4,groove,0.438711707
2911,5axys0aO71B1dZDfnrxHvy,Red Hot Chili Peppers,Return of the Dream Canteen,Carry Me Home,61,253494,FALSE,0.481,0.715,11,-7.14,1,0.0661,0.023,0.181,0.222,131.452,3,alt-rock,0.656682187
9781,0KKTGjQ4I65ZHzVMld1b2W,Walmir Alencar,Imagem e Semelhança,Estar Contigo,44,154973,FALSE,0.593,0.217,9,-11.108,1,0.0319,0.961,0.103,0.334,127.786,4,brazil,0.25718552
81718,15VdA9VVerdeKpEJjRfJT4,Bruno Mars;Anderson .Paak;Silk Sonic,The Look - R&B Feels,Leave the Door Open,0,242096,FALSE,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0927,0.719,148.088,4,pop,0.44298938
35144,5XdpEEcIaC9YP0691LP53j,Mastruz Com Leite,Ao Vivo em Fortaleza-CE,A Praia - Ao Vivo,47,255664,FALSE,0.567,0.807,11,-5.261,1,0.0485,0.0703,0.661,0.656,107.965,4,forro,0.949344211
68705,6hf0RpxTbOprT5nnwzkk8e,J Balvin;Maria Becerra,Qué Más Pues?,Qué Más Pues?,76,217773,FALSE,0.891,0.819,8,-3.964,1,0.106,0.0261,0.173,0.768,101.968,4,latino,0.960063755
12703,1W6ZxFyw8nHHrnFtYOrwVB,新青年理髮廳,晚安晚安,世界是一列由東向西駛往的火車,34,232765,FALSE,0.729,0.589,9,-6.1,1,0.0319,0.769,0.155,0.478,99.087,4,cantopop,0.310875175
103789,4AUror8X0wwt0KSpTJmGHW,Dinah Washington;Brook Benton,60s Christmas Party,Baby (You've Got What It Takes),0,169933,FALSE,0.683,0.668,3,-8.36,1,0.0749,0.833,0.0548,0.77,132.192,4,soul,0.808248901
111775,5VVkCOlLCBDXsmNUGmhxTm,Everything But The Girl,Worldwide,Twin Cities,19,278266,FALSE,0.643,0.682,7,-10.123,1,0.0327,0.319,0.21,0.923,138.001,4,trip-hop,0.359164711
107228,4F8xzq2XQ82zMBypnQ3gvB,Icona Pop,Emergency EP,Clap Snap,57,164399,FALSE,0.897,0.794,1,-4.642,1,0.0571,0.0464,0.0482,0.569,130.01,4,synth-pop,0.547121392
112708,2wRZom2rD6XFhTkv0uRlbl,Defa;Mavi,Gerçek Rüya,Gerçek Rüya,41,144490,FALSE,0.684,0.51,1,-12.402,0,0.0788,0.0734,0.194,0.0962,103.033,4,turkish,0.234260624
31489,50bPnkzp6o4AdSBNisle9l,Topic;A7S,Queda poco para la PAES,Breaking Me,0,166793,FALSE,0.789,0.72,8,-5.652,0,0.217,0.223,0.129,0.664,122.031,4,electro,0.651801397
59911,1srrmX7TgCFaUpgc3xwUGc,Angband,IV,Mirage,0,309866,FALSE,0.517,0.892,10,-3.563,0,0.124,0.0105,0.307,0.138,131.019,4,iranian,0.790421168
74281,16fwY6w5p0f0i8mPl6pcsR,Nando Reis;Péricles,Vou Te Encontrar,Vou Te Encontrar,44,266641,FALSE,0.595,0.486,7,-11.893,1,0.0266,0.32,0.132,0.297,144.042,4,mpb,0.496151624
33263,4SCdkCFsbnQD6qnVc9l5Bt,6ix9ine,GINÉ,GINÉ,61,134844,TRUE,0.563,0.724,2,-4.651,1,0.347,0.0831,0.237,0.486,93.006,4,emo,0.688939746
2971,6rpdxmNNNCTA07YGUQsqH4,Patricio Rey y sus Redonditos de Ricota,Luzbelito,Ella Baila Con Todos,44,299160,FALSE,0.592,0.797,2,-7.657,1,0.0288,0.000929,0.0826,0.518,99.032,4,alt-rock,0.658417105
44219,7aySoZnwt7c6lA54qVVUOk,Nickelback,Dark Horse,Never Gonna Be Alone,62,227026,FALSE,0.544,0.802,4,-4.152,1,0.0282,0.00155,0.122,0.59,130.022,4,grunge,0.097264574
92538,09eZrv3r5HwUNoVhKEtBjn,Toini & The Tomcats,Going Wild,Living on a Lie,26,196453,FALSE,0.67,0.902,9,-5.141,1,0.0377,0.13,0.13,0.774,113.448,4,rockabilly,0.891701385
80693,5doN1AbRIHIgpGMtRAjqRn,Kumar Sanu;Alka Yagnik,"Bollywood Music - Kumar Sanu At His Best, Vol. 2","Mera Dil Bhi Kitna Pagal Hai (From ""Saajan"")",59,324893,FALSE,0.474,0.498,8,-10.146,1,0.0302,0.725,0.0852,0.759,100.93,4,pop-film,0.10607488
81558,6TtNVOFQUbQDUbTQwdILH1,Jaani;Lijo George-Dj Chetas;Sukh-E Muzical Doctorz;Lisa Mishra,"Coka 2.0 (From ""Liger"")","Coka 2.0 (From ""Liger"")",66,166391,FALSE,0.743,0.922,7,-3.025,1,0.121,0.411,0.287,0.873,96.933,4,pop,0.236785864
33261,4RPSpwcOe5NgQloQS2CDGp,Wett Brain;Tommy Ice,Suicidal,Suicidal,62,142988,TRUE,0.7,0.509,7,-10.055,0,0.11,0.233,0.0815,0.633,87.999,4,emo,0.890829896
26729,136xCIx9st6RVfsrbXJhKN,Cameron's Bedtime Classics,Dreamy Piano,Sweet Dreams,19,218951,FALSE,0.854,0.0132,6,-17.821,1,0.121,0.993,0.12,0.316,61.955,3,disney,0.494179936
100612,31f4planUONRPXynL0VuyP,Swingin' Utters,Fistful of Hollow,Tell Them Told You So,34,152146,FALSE,0.451,0.985,7,-4.39,1,0.0642,0.000432,0.296,0.808,164.898,4,ska,0.435020707
37260,3TvjBWbxOJSxi3qXk1zWQb,Rudimental;Jess Glynne;Macklemore;Dan Caplen,La Fine dell'Estate,These Days,1,211760,FALSE,0.654,0.798,0,-4.084,1,0.045,0.188,0.15,0.576,92.209,4,funk,0.646523283
55520,1H5TcdTdMYvOfJ31SAA6H5,The Local Train,Aalas Ka Pedh,Kaisey Jiyun,48,239085,FALSE,0.386,0.824,11,-5.225,0,0.0317,0.000305,0.269,0.362,163.989,4,indian,0.937234364
86335,3z0pJZshc9J3SabF4iYjWZ,Tequila Baby,"Sangue, Ouro e Pólvora",Velhas Fotos,43,223840,FALSE,0.603,0.817,7,-7.059,1,0.0299,1.52E-05,0.107,0.795,125.033,4,punk,0.137311155
7150,53KH5aEFGi0PMlwAvpCT5t,Rob Scallon,Rob Scallon,Rain,47,125027,FALSE,0.678,0.468,5,-13.465,1,0.0376,0.966,0.108,0.753,123.186,4,bluegrass,0.030061962
95526,7DtK9tMJxuwBlDoUdn1wG6,Hector Tricoche,Oro Salsero (20 Éxitos),No Soy Automático,29,275253,FALSE,0.755,0.776,0,-6.134,1,0.0379,0.456,0.357,0.774,92.209,4,salsa,0.049210389
75452,1FY2Ajg1MtXK05qxXD2q1O,Deep Forest,Eponymous (Version 2021),Sweet Lullaby - Version 2021,33,232000,FALSE,0.571,0.504,11,-13.128,0,0.041,0.228,0.102,0.468,90.044,4,new-age,0.96367898
66753,7vqxrGz0lS4p9eXK7LFi6U,Afro Nursery Rhymes,Baby Shark,Baby Shark,8,212986,FALSE,0.831,0.646,8,-7.407,1,0.42,0.0253,0.0788,0.715,201.892,4,kids,0.540331611
82312,15RXL05X13S8iZaQ9LPKOj,Badfinger,Magic Christian Music (Remastered 2010 / Deluxe Edition),Maybe Tomorrow - Remastered 2010,46,180600,FALSE,0.363,0.397,9,-10.053,1,0.0398,0.585,0.0983,0.23,81.192,4,power-pop,0.050048948
44501,4jiauDAzN0YVic8gwDuxLF,3 Doors Down,3 Doors Down,Let Me Be Myself,47,228626,FALSE,0.495,0.699,0,-6.107,1,0.0297,0.00384,0.113,0.492,153.955,4,grunge,0.713881482
111833,6Y43X2EwtS8CZlDH1xtBdo,Archive,You All Look the Same to Me,Finding It So Hard,17,933266,FALSE,0.332,0.737,5,-8.767,0,0.0504,0.000815,0.134,0.114,154.014,4,trip-hop,0.803087867
62388,7jjDw6alw2XkyTKvdWZtYE,Creep Hyp,世界観,僕は君の答えになりたいな,41,210053,FALSE,0.37,0.657,1,-4.248,1,0.0296,0.306,0.156,0.662,169.958,4,j-pop,0.968207138
35423,4gfAJ7oZzwDkUWaIEh50PA,Biu do Piseiro,Biu do Piseiro - Até o Talo (Ao Vivo),Seu after sou eu - Ao Vivo,41,139634,FALSE,0.644,0.963,10,-2.255,0,0.0451,0.379,0.693,0.964,164.995,4,forro,0.066786922
62145,2r6CFJkVCM9IlclxES9tI2,Mrs. GREEN APPLE,TOKYO - HALLOWEEN -,WanteD! WanteD!,0,217386,FALSE,0.559,0.806,0,-2.461,1,0.05,0.0251,0.0433,0.633,160.021,4,j-pop,0.321533311
98375,06hF30Puhj3Hung5b1JAXD,Sophia Anne Caruso,Lazarus (Original Cast Recording),Life On Mars?,26,228453,FALSE,0.462,0.333,1,-6.356,1,0.0332,0.845,0.116,0.132,124.451,4,show-tunes,0.956888159
51699,7mhJ08BCG6goQ8mPpk9TuZ,Anirudh Ravichander;Sunidhi Chauhan;Sanjana Kalmanje,Kaathuvaakula Rendu Kaadhal (Original Motion Picture Soundtrack),Two Two Two,57,176345,FALSE,0.837,0.691,1,-4.982,1,0.147,0.0207,0.198,0.648,140.047,4,hip-hop,0.348443096
99788,0YMJIeHuCkeZMMo7vaz8u6,Madeline The Person,US Pop 20s,MEAN!,0,143957,FALSE,0.56,0.436,7,-8.761,1,0.491,0.918,0.093,0.402,117.907,4,singer-songwriter,0.025075872
83569,0BEubg7BHSDR9fOzzsmHOx,DubVision;Robbie Rosen,Stitch You Up,Stitch You Up,49,187560,FALSE,0.62,0.864,10,-3.495,1,0.0449,0.176,0.33,0.467,120.045,4,progressive-house,0.096035355
14497,7tc6TBLYMHMhn4KR9EuXfk,Rolf Zuckowski,Heia - Rolfs kleine Nachtmusik,Sieh nur die Sterne,33,208053,FALSE,0.456,0.209,8,-12.384,1,0.03,0.824,0.157,0.197,66.617,4,children,0.299162347
108292,0bbTenSbuzzUBeLOs8KXic,Alfredo De Angelis;Juan Carlos Godoy,Yo Soy El Tango,Quien Tiene Tu Amor,21,176653,FALSE,0.564,0.269,0,-9.983,1,0.0489,0.846,0.273,0.566,119.882,4,tango,0.658831011
110596,6lVi71kr3GYn4abKfkHSPw,Above & Beyond,Journey To ABGT500 pt.2,Group Therapy (Messages Pt. 4) [ABGT499D3],35,68571,FALSE,0.581,0.813,7,-6.449,1,0.378,0.133,0.191,0.586,130.887,1,trance,0.166419423
1713,18OzYEBhFuusiRbvkhf6Zl,Menahan Street Band,Make the Road By Walking,Make the Road By Walking,51,183213,FALSE,0.615,0.76,10,-8.393,0,0.0317,0.0186,0.0825,0.902,90.847,4,afrobeat,0.342800538
91758,0vg4WnUWvze6pBOJDTq99k,James Blunt,Back to Bedlam,You're Beautiful,76,209493,TRUE,0.675,0.479,0,-9.87,0,0.0278,0.633,0.088,0.454,81.998,4,rock,0.431364072
94116,4Rh78ubsarUiuzs60WuaU5,Kochetkovv,Lonely Boy,Scars,61,80718,FALSE,0.738,0.517,7,-9.416,0,0.0696,0.72,0.168,0.238,119.024,4,sad,0.521525649
106961,0RLwZj3NrhsWtPGzmOFUXA,Moonica Mac,PART TWO,Romeo,34,153000,FALSE,0.346,0.217,9,-13.186,1,0.0365,0.802,0.188,0.171,140.126,4,swedish,0.024618642
17129,0mgpKVkh9yenAnNB0lTWO4,One True God;EDDIE,Think About,Think About,51,204000,FALSE,0.648,0.86,11,-5.7,1,0.0552,0.112,0.128,0.0763,100.01,4,club,0.098121702
96682,3yTRxKoTqRfvU1vrsGMjYx,Xande De Pilares,Nos Braços Do Povo (Ao Vivo / Vol.2),Coração Radiante - Ao Vivo,37,151263,FALSE,0.574,0.754,0,-6.838,1,0.0497,0.797,0.98,0.95,98.005,4,samba,0.93278643
26125,27J4MXUrqWTL4OuXtSMi32,MAYUMI SUZUKI,The Little Mermaid (Original Motion Picture Soundtrack/Japanese Dubbed Version),Part of Your World (Reprise) - Japanese Version,31,135173,FALSE,0.263,0.152,5,-18.721,1,0.036,0.957,0.0896,0.136,85.462,4,disney,0.900511964
17914,0vnh0D3xtxMMuG0VO8kr2p,Actress,Hazyville,Crushed,46,195122,FALSE,0.783,0.632,1,-10.869,1,0.27,0.354,0.0792,0.579,130.105,4,club,0.96152297
19825,1mwBcXok4MlLEzU8u8ZEhh,RaeLynn,Single Saturday Night - Country Songs,Lonely Call,0,224106,FALSE,0.588,0.722,6,-4.667,1,0.0289,0.0663,0.0721,0.243,145.926,4,country,0.973443753
86068,0hvaFbXyQGo7He66hmmGFh,Against The Current,Tek It - New Noise,Wildfire,0,166779,FALSE,0.569,0.884,6,-5.654,0,0.0316,0.000158,0.199,0.429,121.01,4,punk,0.993592449
108625,44DP3BsRE4KzuZB6BboL4h,Carlos Gardel,"Essential Classics, Vol. 9: Carlos Gardel (Remastered 2022)",Cambalache (Remastered 2022),19,182995,FALSE,0.6,0.367,2,-9.793,1,0.115,0.876,0.394,0.692,116.407,4,tango,0.654330231
109471,2uTPHrN8zqYnHUb6Wuz1FC,Worakls,Salzburg,Salzburg,55,436150,FALSE,0.847,0.346,7,-11.243,1,0.0936,0.00339,0.0704,0.404,126.009,4,techno,0.27002251
81556,3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,folklore,august,86,261922,FALSE,0.532,0.623,5,-9.208,1,0.0331,0.538,0.0925,0.403,89.937,4,pop,0.046580425
40820,4lllhWC7t23yII6bYoYwPn,Mauro Henrique,Pequeninos,Pequeninos,39,228631,FALSE,0.48,0.781,1,-3.897,0,0.0435,0.201,0.0911,0.329,147.552,4,gospel,0.821201852
28139,4328XbWYtIcN546IoHyZjh,SLANDER;Kiiara,Thrive,Nothing Hurts Like Goodbye (with Kiiara),56,202285,FALSE,0.672,0.683,7,-7.759,1,0.0491,0.0152,0.134,0.19,140.057,4,dub,0.817992692
16738,2nYrRZDwNr6PozbY68pTF8,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - All Day Classics,"Sonata for Piano and Violin in E flat, K.481: 3f. Variation 5",9,75986,FALSE,0.336,0.155,0,-20.784,0,0.0399,0.99,0.153,0.871,166.114,3,classical,0.349005617
6857,568Us2jl7Vzr1CJGN6xNwW,Speedwolf,Ride With Death,I AM the Demon,17,217346,FALSE,0.178,0.964,1,-5.542,1,0.0732,7.00E-05,0.0611,0.413,180.791,4,black-metal,0.326596855
58237,6F3NhyiBlTtZQuc5X3GWZa,VNV Nation,Automatic,Resolution,27,373960,FALSE,0.549,0.904,4,-6.416,1,0.0407,0.00236,0.123,0.361,135.991,4,industrial,0.100063506
69642,67C6LHREqmytK923Ak6R0I,Insomniacks,Sempurna,Sempurna,62,251714,FALSE,0.317,0.38,9,-10.414,1,0.0319,0.467,0.091,0.191,135.563,3,malay,0.66995942
71345,4Pam4BT3FYZwoWcOLaYodV,DragonForce,Halloween Metal Nights,Fury Of The Storm,0,406826,FALSE,0.233,0.911,4,-5.114,0,0.08,3.34E-05,0.344,0.197,199.851,4,metal,0.746704339
82805,5pBaIDEQbrXKpplRE9sU5B,The Manges,Book Of Hate For Good People,I'm Not A Sissy,20,141480,FALSE,0.622,0.966,0,-3.95,1,0.0354,0.0086,0.368,0.79,108.013,4,power-pop,0.398029661
9331,6FOZMPsV4o3dMj7juFrXMT,Juliano Son,Mais um Dia (ao Vivo),Vai Valer a Pena - Ao Vivo,47,297365,FALSE,0.313,0.869,0,-4.113,1,0.0508,0.133,0.703,0.221,127.875,4,brazil,0.982349818
82969,1sEG0kcqs9BpJEnehnNUie,Blondie,Plastic Letters,Kidnapper - Remastered,20,157666,FALSE,0.513,0.817,11,-6.615,0,0.101,0.012,0.291,0.853,75.795,4,power-pop,0.958832423
94831,19coiw9dDWBNHtQhdKL1VC,2gaudy,She Wants It,She Wants It,51,160038,TRUE,0.864,0.471,10,-10.05,0,0.336,0.135,0.0986,0.628,95.95,4,sad,0.72782539
61706,4GzzHFm86eKfTBkUyVnWJW,Sakurako Ohara,泣きたいくらい,泣きたいくらい,19,287241,FALSE,0.581,0.865,6,-3.208,1,0.0316,0.287,0.0896,0.599,109.946,4,j-idol,0.854557739
60396,3AiFSx5LAdqVItbJUnrUPE,Binum,Complex Classics,Chapter 1 - Greg C remix,23,419072,FALSE,0.852,0.66,11,-11.929,0,0.247,0.0105,0.1,0.684,146.301,4,j-dance,0.832396291
106486,16EFW2gwZWZrIbfrr0LGMA,Melissa Horn,Konstgjord andning,Regnet,38,165173,FALSE,0.573,0.48,8,-9.539,1,0.0361,0.847,0.0982,0.586,152.002,4,swedish,0.64661534
